t,t_wall,ax,ay,gravity,gx,gy,psi_dot,delta_dot,t_rel,v0_kmh
723.4561453964561,1781612388.9986272,2.071981191635132,0.006976637989282608,9.81165885925293,1.4568723599950317e-05,2.6035442715510726e-05,5.633872569887899e-05,0.0,2.52,60
723.4661453962326,1781612389.008708,2.0632708072662354,-0.0015184280928224325,9.811567306518555,6.78058586345287e-06,2.5747727704583667e-05,6.137853051768616e-05,0.0,2.5300000000000002,60
723.4761453960091,1781612389.018713,2.06412672996521,0.0007582156104035676,9.811577796936035,-5.710281243409554e-07,2.578240128059406e-05,6.62697566440329e-05,0.0,2.54,60
723.4861453957856,1781612389.0296676,2.067002058029175,-0.0015171756967902184,9.811624526977539,-7.2103161983250175e-06,2.593137469375506e-05,7.119398651411757e-05,0.0,2.5500000000000003,60
723.496145395562,1781612389.0408857,2.0569956302642822,0.0070787942968308926,9.811588287353516,1.2373929166642483e-05,2.588377356005367e-05,5.5284159316215664e-05,0.0,2.56,60
723.5061453953385,1781612389.0503933,2.0596532821655273,-0.0008608037023805082,9.811665534973145,3.332547066747793e-06,2.6099900424014777e-05,6.016920451656915e-05,0.0,2.57,60
723.516145395115,1781612389.0606549,2.0570573806762695,-0.00035924793337471783,9.811599731445312,-4.579295364237623e-06,2.615334051370155e-05,6.509134254883975e-05,0.0,2.58,60
723.5261453948915,1781612389.0707564,2.061138868331909,-0.0015809102915227413,9.811635971069336,-1.1008827641489916e-05,2.629850678204093e-05,7.00035598129034e-05,0.0,2.59,60
723.536145394668,1781612389.0807962,2.0488312244415283,0.0068999906070530415,9.81164836883545,8.87577607500134e-06,2.6296042051399127e-05,5.4275282309390604e-05,0.0,2.6,60
723.5461453944445,1781612389.0919127,2.0516746044158936,-0.0003826020983979106,9.81160831451416,8.213908699872263e-07,2.6088997401529923e-05,5.918326860410161e-05,0.0,2.61,60
723.556145394221,1781612389.1015086,2.0544235706329346,-0.0017930559115484357,9.811630249023438,-6.075084002077347e-06,2.57800620602211e-05,6.408536137314513e-05,0.0,2.62,60
723.5661453939974,1781612389.1116376,2.044567108154297,-0.0002429591113468632,9.811570167541504,-1.1638695468718652e-05,2.5679719328763895e-05,6.898212450323626e-05,0.0,2.63,60
723.5761453937739,1781612389.1218312,2.046328067779541,0.007187253329902887,9.811594009399414,9.409655831404962e-06,2.5780193027458154e-05,5.329840860213153e-05,0.0,2.64,60
723.5861453935504,1781612389.1323023,2.049104690551758,-0.0007241990533657372,9.811622619628906,1.7641193608142203e-06,2.5736469979165122e-05,5.8200945204589516e-05,0.0,2.65,60
723.5961453933269,1781612389.141813,2.0388083457946777,-0.00026215630350634456,9.811617851257324,-4.609972620528424e-06,2.5630311938584782e-05,6.307922740234062e-05,0.0,2.66,60
723.6061453931034,1781612389.152143,2.0415539741516113,-0.0014537489041686058,9.811564445495605,-9.560209036862943e-06,2.5402416213182732e-05,6.794603541493416e-05,0.0,2.67,60
723.6161453928798,1781612389.1626565,2.0433709621429443,0.007090233266353607,9.811634063720703,1.1033321243303362e-05,2.523389230191242e-05,5.2505693020066246e-05,0.0,2.68,60
723.6261453926563,1781612389.172896,2.0334155559539795,-0.0004637823149096221,9.811625480651855,3.6377573451318312e-06,2.5313389414804988e-05,5.734036676585674e-05,0.0,2.69,60
723.6361453924328,1781612389.1834142,2.0360915660858154,-0.001583831268362701,9.811655044555664,-3.0405483357753837e-06,2.5449320673942566e-05,6.223977106856182e-05,0.0,2.7,60
723.6461453922093,1781612389.193609,2.037877082824707,-1.2443694686226081e-05,9.811676979064941,-8.41457222122699e-06,2.5616645871195942e-05,6.707287684548646e-05,0.0,2.71,60
723.6561453919858,1781612389.2036939,2.0286338329315186,0.0063886623829603195,9.811623573303223,1.1246251233387738e-05,2.55251579801552e-05,5.1614326366689056e-05,0.0,2.72,60
723.6661453917623,1781612389.2147944,2.0300214290618896,-0.0003491546958684921,9.811561584472656,3.4472043353162007e-06,2.5591572921257466e-05,5.645103374263272e-05,0.0,2.73,60
723.6761453915387,1781612389.225255,2.0286757946014404,-0.000481054448755458,9.811518669128418,-3.7455783967743628e-06,2.5511606509098783e-05,6.127471715444699e-05,0.0,2.74,60
723.6861453913152,1781612389.2357671,2.032240152359009,-0.001576499198563397,9.811610221862793,-9.39261826715665e-06,2.5672681658761576e-05,6.615749589400366e-05,0.0,2.75,60
723.6961453910917,1781612389.24683,2.0201470851898193,0.006812861654907465,9.811553955078125,9.68367930909153e-06,2.5664021450211294e-05,5.091030470794067e-05,0.0,2.7600000000000002,60
723.7061453908682,1781612389.2572246,2.022925853729248,-0.0003506296779960394,9.811619758605957,2.4233718249888625e-06,2.5650664611021057e-05,5.573603993980214e-05,0.0,2.77,60
723.7161453906447,1781612389.2677424,2.021958589553833,-0.000741872820071876,9.811627388000488,-4.648227786674397e-06,2.5761342840269208e-05,6.0542068240465596e-05,0.0,2.7800000000000002,60
723.7261453904212,1781612389.2778091,2.0248122215270996,-0.001181810162961483,9.811552047729492,-1.0194205060543027e-05,2.546235191402957e-05,6.53771567158401e-05,0.0,2.79,60
