Timestamp;VX;VY;VZ;VRX;VRY;VRZ;TH;ST;BR;LHX;LHY;LHZ;RHX;RHY;RHZ;HX;HY;HZ;HRX;HRY;HRZ;DEV;LAMBDAR;LAMBDAF;BALANCEGRADIENT;CURVEDIRECTION;PX;PY;PZ;TS
30,683;-82,624;79,054;0,004;-0,62;0,036;136,269;1;0;0;14.891,558;1.034,603;228,149;14.891,558;1.034,603;228,149;14.891,558;1.034,603;228,149;-0,62;0,036;136,269;2,133;0; 0;-0;1;14.845,772;1.020,11;124,614;89,62 \n
30,7;-82,646;79,076;-0,009;-0,623;0,031;136,269;1;0;0;14.853,295;1.071,222;228,146;14.853,295;1.071,222;228,146;14.853,295;1.071,222;228,146;-0,623;0,031;136,269;2,162;0,001; 0,001;-0;1;14.807,512;1.056,718;124,611;89,556 \n
30,717;-82,669;79,097;-0,018;-0,626;0,023;136,269;1;0;0;14.815,016;1.107,854;228,14;14.815,016;1.107,854;228,14;14.815,016;1.107,854;228,14;-0,626;0,023;136,269;2,191;0,001; 0,001;0;1;14.769,241;1.093,337;124,604;89,494 \n
30,733;-82,69;79,121;-0,033;-0,625;0,012;136,269;1;0;0;14.776,717;1.144,497;228,132;14.776,717;1.144,497;228,132;14.776,717;1.144,497;228,132;-0,625;0,012;136,269;2,221;0,001; 0,001;0;-1;14.730,958;1.129,966;124,59;89,433 \n
30,75;-82,711;79,145;-0,055;-0,623;-0,002;136,269;1;0;0;14.738,404;1.181,152;228,117;14.738,404;1.181,152;228,117;14.738,404;1.181,152;228,117;-0,623;-0,002;136,269;2,256;0,001; 0,001;-0;-1;14.692,665;1.166,607;124,568;89,377 \n
30,767;-82,731;79,168;-0,026;-0,617;-0,007;136,268;1;0;0;14.700,09;1.217,798;228,107;14.700,09;1.217,798;228,107;14.700,09;1.217,798;228,107;-0,617;-0,007;136,268;2,289;0; 0,001;-0;-1;14.654,364;1.203,256;124,552;89,34 \n
30,783;-82,749;79,193;0,01;-0,603;0,002;136,268;1;0;0;14.661,776;1.254,424;228,114;14.661,776;1.254,424;228,114;14.661,776;1.254,424;228,114;-0,603;0,002;136,268;2,323;0; 0,001;-0;-1;14.616,055;1.239,912;124,552;89,354 \n
30,8;-82,766;79,219;0,047;-0,581;0,024;136,267;1;0;0;14.623,46;1.291,033;228,14;14.623,46;1.291,033;228,14;14.623,46;1.291,033;228,14;-0,581;0,024;136,267;2,361;0,001; 0;0;-1;14.577,739;1.276,576;124,57;89,403 \n
30,817;-82,782;79,247;0,077;-0,55;0,054;136,266;1;0;0;14.585,138;1.327,627;228,183;14.585,138;1.327,627;228,183;14.585,138;1.327,627;228,183;-0,55;0,054;136,266;2,401;0,001; 0,001;0;-1;14.539,416;1.313,25;124,603;89,462 \n
30,833;-82,798;79,275;0,065;-0,523;0,089;136,266;1;0;0;14.546,82;1.364,235;228,221;14.546,82;1.364,235;228,221;14.546,82;1.364,235;228,221;-0,523;0,089;136,266;2,455;0,002; 0,002;0;-1;14.501,087;1.349,937;124,635;89,524 \n
30,85;-82,816;79,3;0,112;-0,496;0,115;136,266;1;0;0;14.508,482;1.400,868;228,275;14.508,482;1.400,868;228,275;14.508,482;1.400,868;228,275;-0,496;0,115;136,266;2,507;0,001; 0,001;0;1;14.462,748;1.386,638;124,68;89,587 \n
30,867;-82,835;79,323;0,158;-0,468;0,13;136,266;1;0;0;14.470,117;1.437,527;228,357;14.470,117;1.437,527;228,357;14.470,117;1.437,527;228,357;-0,468;0,13;136,266;2,563;0; 0,001;-0;1;14.424,399;1.423,351;124,748;89,651 \n
30,883;-82,855;79,346;0,194;-0,435;0,133;136,267;1;0;0;14.431,719;1.474,204;228,466;14.431,719;1.474,204;228,466;14.431,719;1.474,204;228,466;-0,435;0,133;136,267;2,62;0; 0;0;1;14.386,037;1.460,076;124,834;89,716 \n
30,9;-82,873;79,37;0,221;-0,397;0,128;136,267;1;0;0;14.393,289;1.510,898;228,596;14.393,289;1.510,898;228,596;14.393,289;1.510,898;228,596;-0,397;0,128;136,267;0,659;0; 0;-0;1;14.347,663;1.496,812;124,934;93,787 \n
30,917;-82,894;79,392;0,206;-0,368;0,119;136,267;1;0;0;14.354,861;1.547,62;228,718;14.354,861;1.547,62;228,718;14.354,861;1.547,62;228,718;-0,368;0,119;136,267;1,358;0,001; 0,001;-0;1;14.309,282;1.533,562;125,031;93,742 \n
30,933;-82,919;79,411;0,162;-0,363;0,106;136,267;1;0;0;14.316,449;1.584,395;228,805;14.316,449;1.584,395;228,805;14.316,449;1.584,395;228,805;-0,363;0,106;136,267;1,375;0,001; 0;0;1;14.270,893;1.570,326;125,11;93,698 \n
30,95;-82,952;79,421;0,11;-0,384;0,087;136,268;1;0;0;14.278,05;1.621,221;228,855;14.278,05;1.621,221;228,855;14.278,05;1.621,221;228,855;-0,384;0,087;136,268;1,387;0,003; 0,003;0;1;14.232,493;1.607,102;125,167;93,654 \n
30,967;-82,988;79,429;0,045;-0,413;0,061;136,267;1;0;0;14.239,635;1.658,074;228,873;14.239,635;1.658,074;228,873;14.239,635;1.658,074;228,873;-0,413;0,061;136,267;1,383;0,007; 0,007;-0;-1;14.194,077;1.643,884;125,195;93,61 \n
30,983;-83,02;79,44;-0,017;-0,441;0,027;136,267;1;0;0;14.201,194;1.694,942;228,864;14.201,194;1.694,942;228,864;14.201,194;1.694,942;228,864;-0,441;0,027;136,267;1,375;0,007; 0,007;-0;-1;14.155,644;1.680,672;125,194;93,566 \n
31;-83,049;79,454;-0,06;-0,464;-0,01;136,267;1;0;0;14.162,725;1.731,812;228,84;14.162,725;1.731,812;228,84;14.162,725;1.731,812;228,84;-0,464;-0,01;136,267;1,363;0,006; 0,006;-0;-1;14.117,195;1.717,466;125,171;93,521 \n
31,017;-83,075;79,472;-0,118;-0,49;-0,045;136,266;1;0;0;14.124,252;1.768,69;228,787;14.124,252;1.768,69;228,787;14.124,252;1.768,69;228,787;-0,49;-0,045;136,266;1,361;0,004; 0,004;-0;-1;14.078,735;1.754,268;125,123;93,477 \n
31,033;-83,102;79,49;-0,167;-0,519;-0,074;136,266;1;0;0;14.085,78;1.805,574;228,705;14.085,78;1.805,574;228,705;14.085,78;1.805,574;228,705;-0,519;-0,074;136,266;1,36;0,003; 0,004;-0;-1;14.040,264;1.791,078;125,051;93,433 \n
31,05;-83,127;79,51;-0,218;-0,544;-0,093;136,266;1;0;0;14.047,306;1.842,447;228,599;14.047,306;1.842,447;228,599;14.047,306;1.842,447;228,599;-0,544;-0,093;136,266;1,352;0,003; 0,004;-0;-1;14.001,783;1.827,894;124,955;93,389 \n
31,067;-83,15;79,531;-0,251;-0,563;-0,101;136,266;1;0;0;14.008,827;1.879,304;228,475;14.008,827;1.879,304;228,475;14.008,827;1.879,304;228,475;-0,563;-0,101;136,266;1,345;0,003; 0,003;-0;-1;13.963,292;1.864,716;124,842;93,344 \n
31,083;-83,17;79,556;-0,254;-0,568;-0,1;136,265;1;0;0;13.970,335;1.916,138;228,352;13.970,335;1.916,138;228,352;13.970,335;1.916,138;228,352;-0,568;-0,1;136,265;1,334;0,002; 0,002;-0;-1;13.924,791;1.901,546;124,724;93,3 \n
31,1;-83,186;79,584;-0,239;-0,565;-0,09;136,265;1;0;0;13.931,834;1.952,961;228,238;13.931,834;1.952,961;228,238;13.931,834;1.952,961;228,238;-0,565;-0,09;136,265;1,329;0; 0;0;-1;13.886,281;1.938,385;124,611;93,256 \n
31,117;-83,202;79,612;-0,205;-0,56;-0,074;136,265;1;0;0;13.893,333;1.989,784;228,136;13.893,333;1.989,784;228,136;13.893,333;1.989,784;228,136;-0,56;-0,074;136,265;1,33;0,001; 0,001;0;-1;13.847,766;1.975,236;124,512;93,212 \n
31,133;-83,22;79,639;-0,161;-0,557;-0,051;136,264;1;0;0;13.854,837;2.026,615;228,049;13.854,837;2.026,615;228,049;13.854,837;2.026,615;228,049;-0,557;-0,051;136,264;1,334;0,001; 0,001;0;-1;13.809,244;2.012,098;124,432;93,167 \n
31,15;-83,239;79,663;-0,107;-0,554;-0,024;136,264;1;0;0;13.816,339;2.063,45;227,984;13.816,339;2.063,45;227,984;13.816,339;2.063,45;227,984;-0,554;-0,024;136,264;1,334;0; 0;0;-1;13.770,714;2.048,971;124,375;93,123 \n
31,167;-83,258;79,688;-0,051;-0,547;0,004;136,264;1;0;0;13.777,828;2.100,289;227,948;13.777,828;2.100,289;227,948;13.777,828;2.100,289;227,948;-0,547;0,004;136,264;1,332;0,001; 0,001;-0;-1;13.732,174;2.085,855;124,345;93,079 \n
31,183;-83,277;79,713;0,002;-0,538;0,032;136,264;1;0;0;13.739,305;2.137,137;227,937;13.739,305;2.137,137;227,937;13.739,305;2.137,137;227,937;-0,538;0,032;136,264;1,332;0; 0;-0;-1;13.693,626;2.122,749;124,34;93,035 \n
31,2;-83,296;79,736;0,049;-0,534;0,055;136,263;1;0;0;13.700,774;2.174,009;227,948;13.700,774;2.174,009;227,948;13.700,774;2.174,009;227,948;-0,534;0,055;136,263;1,336;0; 0;-0;-1;13.655,069;2.159,657;124,357;92,99 \n
31,217;-83,318;79,757;0,084;-0,536;0,073;136,263;1;0;0;13.662,231;2.210,909;227,976;13.662,231;2.210,909;227,976;13.662,231;2.210,909;227,976;-0,536;0,073;136,263;1,34;0,001; 0,001;-0;-1;13.616,502;2.196,576;124,393;92,946 \n
31,234;-83,341;79,778;0,112;-0,538;0,083;136,263;1;0;0;13.623,504;2.247,987;228,019;13.623,504;2.247,987;228,019;13.623,504;2.247,987;228,019;-0,538;0,083;136,263;1,343;0,002; 0,002;-0;-1;13.577,759;2.233,664;124,442;92,901 \n
31,25;-83,364;79,797;0,145;-0,536;0,088;136,263;1;0;0;13.584,916;2.284,918;228,08;13.584,916;2.284,918;228,08;13.584,916;2.284,918;228,08;-0,536;0,088;136,263;1,335;0,003; 0,003;0;-1;13.539,167;2.270,603;124,503;92,857 \n
31,267;-83,381;79,821;0,186;-0,516;0,094;136,263;1;0;0;13.546,296;2.321,83;228,174;13.546,296;2.321,83;228,174;13.546,296;2.321,83;228,174;-0,516;0,094;136,263;1,321;0,002; 0,002;0;1;13.500,564;2.307,55;124,585;92,813 \n
31,284;-83,396;79,848;0,215;-0,483;0,104;136,263;1;0;0;13.507,657;2.358,731;228,29;13.507,657;2.358,731;228,29;13.507,657;2.358,731;228,29;-0,483;0,104;136,263;1,315;0; 0,001;-0;1;13.461,952;2.344,506;124,682;92,769 \n
31,3;-83,41;79,877;0,193;-0,454;0,114;136,263;1;0;0;13.469,017;2.395,65;228,404;13.469,017;2.395,65;228,404;13.469,017;2.395,65;228,404;-0,454;0,114;136,263;1,322;0,002; 0,002;-0;1;13.423,335;2.381,475;124,778;92,724 \n
31,317;-83,435;79,895;0,13;-0,465;0,116;136,264;1;0;0;13.430,41;2.432,651;228,466;13.430,41;2.432,651;228,466;13.430,41;2.432,651;228,466;-0,465;0,116;136,264;1,354;0,002; 0,002;-0;1;13.384,713;2.418,464;124,848;92,68 \n
31,334;-83,468;79,905;0,057;-0,487;0,102;136,264;1;0;0;13.391,781;2.469,697;228,488;13.391,781;2.469,697;228,488;13.391,781;2.469,697;228,488;-0,487;0,102;136,264;1,357;0,005; 0,005;0;1;13.346,075;2.455,463;124,881;92,636 \n
31,35;-83,496;79,918;0,022;-0,497;0,069;136,265;1;0;0;13.353,094;2.506,757;228,506;13.353,094;2.506,757;228,506;13.353,094;2.506,757;228,506;-0,497;0,069;136,265;1,343;0,007; 0,007;0;1;13.307,418;2.492,469;124,894;92,592 \n
31,367;-83,518;79,939;0,012;-0,485;0,026;136,265;1;0;0;13.314,349;2.543,808;228,538;13.314,349;2.543,808;228,538;13.314,349;2.543,808;228,538;-0,485;0,026;136,265;1,326;0,005; 0,005;0;1;13.268,744;2.529,481;124,9;92,547 \n
31,384;-83,534;79,966;-0,028;-0,468;-0,021;136,265;1;0;0;13.275,583;2.580,866;228,566;13.275,583;2.580,866;228,566;13.275,583;2.580,866;228,566;-0,468;-0,021;136,265;1,325;0,001; 0,001;-0;1;13.230,061;2.566,504;124,896;92,503 \n
31,4;-83,558;79,985;-0,089;-0,484;-0,056;136,265;1;0;0;13.236,872;2.617,97;228,536;13.236,872;2.617,97;228,536;13.236,872;2.617,97;228,536;-0,484;-0,056;136,265;1,354;0,002; 0,002;0;-1;13.191,376;2.603,542;124,864;92,459 \n
31,417;-83,588;79,998;-0,153;-0,512;-0,073;136,265;1;0;0;13.198,191;2.655,071;228,459;13.198,191;2.655,071;228,459;13.198,191;2.655,071;228,459;-0,512;-0,073;136,265;1,36;0,004; 0,005;-0;-1;13.152,683;2.640,585;124,8;92,416 \n
31,434;-83,618;80,011;-0,181;-0,544;-0,072;136,265;1;0;0;13.159,531;2.692,156;228,352;13.159,531;2.692,156;228,352;13.159,531;2.692,156;228,352;-0,544;-0,072;136,265;1,361;0,005; 0,006;-0;-1;13.113,98;2.677,631;124,717;92,372 \n
31,45;-83,644;80,027;-0,173;-0,565;-0,059;136,264;1;0;0;13.120,859;2.729,217;228,249;13.120,859;2.729,217;228,249;13.120,859;2.729,217;228,249;-0,565;-0,059;136,264;1,351;0,006; 0,006;-0;-1;13.075,265;2.714,681;124,635;92,329 \n
31,467;-83,664;80,048;-0,113;-0,563;-0,032;136,264;1;0;0;13.082,164;2.766,232;228,18;13.082,164;2.766,232;228,18;13.082,164;2.766,232;228,18;-0,563;-0,032;136,264;1,334;0,004; 0,004;-0;-1;13.036,539;2.751,732;124,575;92,288 \n
31,484;-83,677;80,077;-0,04;-0,539;0,006;136,264;1;0;0;13.043,45;2.803,211;228,155;13.043,45;2.803,211;228,155;13.043,45;2.803,211;228,155;-0,539;0,006;136,264;1,324;0; 0;-0;-1;12.997,803;2.788,79;124,548;92,25 \n
31,5;-83,686;80,11;0,045;-0,499;0,052;136,263;1;0;0;13.004,718;2.840,169;228,177;13.004,718;2.840,169;228,177;13.004,718;2.840,169;228,177;-0,499;0,052;136,263;1,321;0,003; 0,003;-0;-1;12.959,062;2.825,858;124,559;92,222 \n
31,517;-83,695;80,143;0,129;-0,451;0,1;136,263;1;0;0;12.965,975;2.877,128;228,243;12.965,975;2.877,128;228,243;12.965,975;2.877,128;228,243;-0,451;0,1;136,263;1,325;0,004; 0,004;-0;-1;12.920,316;2.862,94;124,609;92,226 \n
31,534;-83,706;80,174;0,176;-0,405;0,145;136,263;1;0;0;12.927,225;2.914,109;228,337;12.927,225;2.914,109;228,337;12.927,225;2.914,109;228,337;-0,405;0,145;136,263;1,337;0,004; 0,004;-0;1;12.881,564;2.900,037;124,688;92,257 \n
31,55;-83,723;80,199;0,217;-0,364;0,172;136,264;1;0;0;12.888,447;2.951,136;228,452;12.888,447;2.951,136;228,452;12.888,447;2.951,136;228,452;-0,364;0,172;136,264;1,349;0,003; 0,003;-0;1;12.842,803;2.937,151;124,784;92,296 \n
31,567;-83,741;80,223;0,239;-0,323;0,177;136,264;1;0;0;12.849,629;2.988,205;228,589;12.849,629;2.988,205;228,589;12.849,629;2.988,205;228,589;-0,323;0,177;136,264;1,356;0,001; 0,001;-0;1;12.804,03;2.974,28;124,893;92,338 \n
31,584;-83,759;80,245;0,243;-0,282;0,162;136,264;1;0;0;12.810,773;3.025,314;228,737;12.810,773;3.025,314;228,737;12.810,773;3.025,314;228,737;-0,282;0,162;136,264;1,363;0; 0;-0;1;12.765,244;3.011,423;125,006;92,381 \n
31,6;-83,779;80,268;0,218;-0,245;0,128;136,265;1;0;0;12.771,867;3.062,482;228,884;12.771,867;3.062,482;228,884;12.771,867;3.062,482;228,884;-0,245;0,128;136,265;1,373;0; 0;0;1;12.726,429;3.048,598;125,112;92,425 \n
31,617;-83,803;80,286;0,141;-0,226;0,079;136,266;1;0;0;12.732,97;3.099,692;228,995;12.732,97;3.099,692;228,995;12.732,97;3.099,692;228,995;-0,226;0,079;136,266;1,394;0,001; 0;0;1;12.687,621;3.085,771;125,189;92,469 \n
31,634;-83,835;80,297;0,033;-0,236;0,025;136,266;1;0;0;12.694,095;3.136,958;229,037;12.694,095;3.136,958;229,037;12.694,095;3.136,958;229,037;-0,236;0,025;136,266;1,419;0,003; 0,002;0;1;12.648,803;3.122,956;125,217;92,513 \n
31,65;-83,872;80,303;-0,073;-0,264;-0,028;136,266;1;0;0;12.655,231;3.174,254;229,016;12.655,231;3.174,254;229,016;12.655,231;3.174,254;229,016;-0,264;-0,028;136,266;1,435;0,007; 0,007;0;1;12.609,973;3.160,148;125,195;92,557 \n
31,667;-83,909;80,308;-0,166;-0,304;-0,077;136,266;1;0;0;12.616,371;3.211,562;228,941;12.616,371;3.211,562;228,941;12.616,371;3.211,562;228,941;-0,304;-0,077;136,266;1,443;0,008; 0,008;0;1;12.571,129;3.197,343;125,128;92,602 \n
31,684;-83,944;80,317;-0,281;-0,34;-0,123;136,267;1;0;0;12.577,495;3.248,866;228,817;12.577,495;3.248,866;228,817;12.577,495;3.248,866;228,817;-0,34;-0,123;136,267;1,443;0,008; 0,008;0;1;12.532,267;3.234,541;125,013;92,646 \n
31,7;-83,976;80,328;-0,339;-0,387;-0,155;136,267;1;0;0;12.538,64;3.286,17;228,642;12.538,64;3.286,17;228,642;12.538,64;3.286,17;228,642;-0,387;-0,155;136,267;1,456;0,006; 0,006;-0;-1;12.493,396;3.271,744;124,859;92,691 \n
31,717;-84,006;80,34;-0,348;-0,431;-0,166;136,266;1;0;0;12.499,798;3.323,444;228,453;12.499,798;3.323,444;228,453;12.499,798;3.323,444;228,453;-0,431;-0,166;136,266;1,46;0,007; 0,007;-0;-1;12.454,513;3.308,947;124,698;92,735 \n
31,734;-84,032;80,356;-0,331;-0,47;-0,156;136,266;1;0;0;12.460,968;3.360,689;228,265;12.460,968;3.360,689;228,265;12.460,968;3.360,689;228,265;-0,47;-0,156;136,266;1,467;0,005; 0,005;-0;-1;12.415,621;3.346,153;124,542;92,78 \n
31,75;-84,059;80,373;-0,343;-0,525;-0,137;136,266;1;1;0;12.422,162;3.397,952;228,059;12.422,162;3.397,952;228,059;12.422,162;3.397,952;228,059;-0,525;-0,137;136,266;1,492;0,004; 0,004;-0;-1;12.376,721;3.383,368;124,385;92,824 \n
31,767;-84,247;80,214;-0,371;-0,581;-0,112;136,297;1;1;0;12.383,291;3.435,178;227,839;12.383,291;3.435,178;227,839;12.383,291;3.435,178;227,839;-0,581;-0,112;136,297;1,348;0,005; 0,005;-0;1;12.337,754;3.420,528;124,216;92,869 \n
31,784;-84,417;80,014;-0,343;-0,643;-0,088;136,371;1;1;0;12.344,333;3.472,362;227,62;12.344,333;3.472,362;227,62;12.344,333;3.472,362;227,62;-0,643;-0,088;136,371;1,146;0,006; 0,161;-0,016;1;12.298,708;3.457,602;124,051;92,914 \n
31,8;-84,557;79,814;-0,326;-0,684;-0,084;136,482;1;1;0;12.305,24;3.509,481;227,433;12.305,24;3.509,481;227,433;12.305,24;3.509,481;227,433;-0,684;-0,084;136,482;0,937;0,013; 0,305;-0,029;1;12.259,586;3.494,584;123,897;92,958 \n
31,817;-84,727;79,566;-0,272;-0,713;-0,096;136,63;1;0;0;12.266,019;3.546,526;227,282;12.266,019;3.546,526;227,282;12.266,019;3.546,526;227,282;-0,713;-0,096;136,63;0,709;0,022; 0,454;-0,043;1;12.220,384;3.531,459;123,762;93,003 \n
31,834;-84,944;79,298;-0,251;-0,739;-0,11;136,819;1;0;0;12.226,684;3.583,479;227,15;12.226,684;3.583,479;227,15;12.226,684;3.583,479;227,15;-0,739;-0,11;136,819;0,449;0,036; 0,61;-0,057;1;12.181,085;3.568,21;123,644;93,047 \n
31,85;-85,196;79,037;-0,238;-0,773;-0,12;137,041;1;0;0;12.187,244;3.620,346;227,018;12.187,244;3.620,346;227,018;12.187,244;3.620,346;227,018;-0,773;-0,12;137,041;0,192;0,053; 0,419;-0,037;1;12.141,676;3.604,842;123,532;93,092 \n
31,867;-85,368;78,894;-0,182;-0,8;-0,118;137,266;1;0;0;12.147,722;3.657,106;226,906;12.147,722;3.657,106;226,906;12.147,722;3.657,106;226,906;-0,8;-0,118;137,266;0,035;0,075; 0,236;-0,016;1;12.102,179;3.641,39;123,441;93,137 \n
31,884;-85,407;78,895;-0,14;-0,811;-0,09;137,453;1;0;0;12.108,193;3.693,76;226,812;12.108,193;3.693,76;226,812;12.108,193;3.693,76;226,812;-0,811;-0,09;137,453;0,042;0,095; 0,072;0,002;1;12.062,651;3.677,915;123,367;93,181 \n
31,9;-85,499;78,837;-0,054;-0,825;-0,035;137,599;1;0;0;12.068,683;3.730,327;226,745;12.068,683;3.730,327;226,745;12.068,683;3.730,327;226,745;-0,825;-0,035;137,599;0,99;0,106; 0,067;0,004;1;12.023,093;3.714,415;123,332;96,937 \n
31,917;-85,614;78,755;0,009;-0,815;0,029;137,714;1;0;0;12.029,113;3.766,785;226,726;12.029,113;3.766,785;226,726;12.029,113;3.766,785;226,726;-0,815;0,029;137,714;1,817;0,112; 0,023;0,009;1;11.983,48;3.750,873;123,331;96,878 \n
31,934;-85,741;78,661;0,039;-0,802;0,092;137,804;1;0;0;11.989,487;3.803,179;226,725;11.989,487;3.803,179;226,725;11.989,487;3.803,179;226,725;-0,802;0,092;137,804;1,804;0,105; 0,001;0,01;1;11.943,81;3.787,288;123,346;96,819 \n
31,95;-85,866;78,566;0,105;-0,769;0,142;137,875;1;0;0;11.949,759;3.839,5;226,771;11.949,759;3.839,5;226,771;11.949,759;3.839,5;226,771;-0,769;0,142;137,875;1,761;0,099; 0,015;0,008;1;11.904,075;3.823,657;123,388;96,76 \n
31,967;-85,981;78,48;0,206;-0,718;0,172;137,932;1;0;0;11.909,925;3.875,768;226,875;11.909,925;3.875,768;226,875;11.909,925;3.875,768;226,875;-0,718;0,172;137,932;1,716;0,088; 0,022;0,007;1;11.864,278;3.859,985;123,467;96,702 \n
31,984;-86,088;78,403;0,324;-0,655;0,183;137,976;1;0;0;11.869,999;3.911,999;227,056;11.869,999;3.911,999;227,056;11.869,999;3.911,999;227,056;-0,655;0,183;137,976;1,674;0,076; 0,024;0,005;1;11.824,426;3.896,278;123,606;96,643 \n
32;-86,184;78,336;0,422;-0,593;0,191;138,011;1;0;0;11.830,026;3.948,195;227,285;11.830,026;3.948,195;227,285;11.830,026;3.948,195;227,285;-0,593;0,191;138,011;1,642;0,067; 0,025;0,004;1;11.784,527;3.932,539;123,792;96,584 \n
32,017;-86,279;78,272;0,454;-0,549;0,206;138,039;1;0;0;11.790,048;3.984,372;227,521;11.790,048;3.984,372;227,521;11.790,048;3.984,372;227,521;-0,549;0,206;138,039;1,622;0,057; 0,024;0,003;1;11.744,589;3.968,772;124,002;96,525 \n
32,034;-86,368;78,217;0,438;-0,504;0,224;138,061;1;0;0;11.750,031;4.020,513;227,752;11.750,031;4.020,513;227,752;11.750,031;4.020,513;227,752;-0,504;0,224;138,061;1,586;0,053; 0,027;0,003;1;11.704,609;4.004,978;124,208;96,467 \n
32,05;-86,449;78,17;0,383;-0,467;0,237;138,079;1;0;0;11.709,983;4.056,648;227,955;11.709,983;4.056,648;227,955;11.709,983;4.056,648;227,955;-0,467;0,237;138,079;1,56;0,045; 0,025;0,002;1;11.664,592;4.041,164;124,389;96,408 \n
32,067;-86,522;78,131;0,339;-0,426;0,237;138,093;1;0;0;11.669,872;4.092,772;228,148;11.669,872;4.092,772;228,148;11.669,872;4.092,772;228,148;-0,426;0,237;138,093;1,527;0,04; 0,024;0,002;1;11.624,536;4.077,333;124,552;96,349 \n
32,084;-86,586;78,101;0,332;-0,397;0,216;138,104;1;0;0;11.629,719;4.128,927;228,332;11.629,719;4.128,927;228,332;11.629,719;4.128,927;228,332;-0,397;0,216;138,104;1,511;0,033; 0,02;0,001;1;11.584,447;4.113,492;124,706;96,29 \n
32,1;-86,652;78,07;0,246;-0,401;0,169;138,113;1;0;0;11.589,5;4.165,187;228,475;11.589,5;4.165,187;228,475;11.589,5;4.165,187;228,475;-0,401;0,169;138,113;1,511;0,029; 0,019;0,001;1;11.544,291;4.149,683;124,833;96,231 \n
32,117;-86,717;78,041;0,106;-0,41;0,098;138,121;1;0;0;11.549,262;4.201,438;228,566;11.549,262;4.201,438;228,566;11.549,262;4.201,438;228,566;-0,41;0,098;138,121;1,487;0,029; 0,021;0,001;1;11.504,14;4.185,831;124,901;96,172 \n
32,134;-86,773;78,024;-0,069;-0,424;0,01;138,127;1;0;0;11.508,978;4.237,711;228,575;11.508,978;4.237,711;228,575;11.508,978;4.237,711;228,575;-0,424;0,01;138,127;1,469;0,026; 0,02;0,001;1;11.463,958;4.221,973;124,886;96,113 \n
32,15;-86,83;78,005;-0,165;-0,463;-0,075;138,132;1;0;0;11.468,706;4.274,008;228,512;11.468,706;4.274,008;228,512;11.468,706;4.274,008;228,512;-0,463;-0,075;138,132;1,466;0,02; 0,015;0;1;11.423,755;4.258,112;124,816;96,054 \n
32,167;-86,879;77,994;-0,199;-0,493;-0,142;138,135;1;1;0;11.428,427;4.310,259;228,427;11.428,427;4.310,259;228,427;11.428,427;4.310,259;228,427;-0,493;-0,142;138,135;1,44;0,022; 0,018;0;1;11.383,531;4.294,239;124,727;95,995 \n
32,184;-87,08;77,807;-0,258;-0,532;-0,178;138,171;1;1;0;11.388,123;4.346,44;228,299;11.388,123;4.346,44;228,299;11.388,123;4.346,44;228,299;-0,532;-0,178;138,171;1,269;0,016; 0,014;0;1;11.343,238;4.330,295;124,613;95,936 \n
32,2;-87,315;77,541;-0,314;-0,575;-0,177;138,258;1;0;0;11.347,762;4.382,501;228,13;11.347,762;4.382,501;228,13;11.347,762;4.382,501;228,13;-0,575;-0,177;138,258;0,993;0,015; 0,166;-0,015;1;11.302,849;4.366,233;124,476;95,877 \n
32,217;-87,464;77,414;-0,339;-0,607;-0,135;138,375;1;0;0;11.307,362;4.418,441;227,931;11.307,362;4.418,441;227,931;11.307,362;4.418,441;227,931;-0,607;-0,135;138,375;0,799;0,022; 0,305;-0,028;1;11.262,387;4.402,087;124,318;95,818 \n
32,234;-87,466;77,455;-0,281;-0,654;-0,073;138,477;1;0;0;11.267,001;4.454,364;227,732;11.267,001;4.454,364;227,732;11.267,001;4.454,364;227,732;-0,654;-0,073;138,477;0,826;0,03; 0,107;-0,008;1;11.221,915;4.437,941;124,178;95,759 \n
32,25;-87,5;77,46;-0,189;-0,679;-0,012;138,557;1;0;0;11.226,602;4.490,245;227,592;11.226,602;4.490,245;227,592;11.226,602;4.490,245;227,592;-0,679;-0,012;138,557;0,846;0,047; 0,048;-0;1;11.181,426;4.473,797;124,08;95,701 \n
32,267;-87,552;77,447;-0,102;-0,693;0,037;138,62;1;0;0;11.186,151;4.526,106;227,505;11.186,151;4.526,106;227,505;11.186,151;4.526,106;227,505;-0,693;0,037;138,62;0,85;0,049; 0,025;0,002;1;11.140,911;4.509,648;124,023;95,642 \n
32,284;-87,612;77,423;-0,019;-0,696;0,069;138,67;1;0;0;11.145,637;4.561,952;227,471;11.145,637;4.561,952;227,471;11.145,637;4.561,952;227,471;-0,696;0,069;138,67;0,838;0,049; 0,01;0,004;1;11.100,364;4.545,49;124,004;95,583 \n
32,3;-87,675;77,395;0,054;-0,689;0,083;138,709;1;0;0;11.105,056;4.597,788;227,487;11.105,056;4.597,788;227,487;11.105,056;4.597,788;227,487;-0,689;0,083;138,709;0,817;0,046; 0;0,005;1;11.059,783;4.581,321;124,022;95,524 \n
32,317;-87,739;77,366;0,098;-0,679;0,079;138,741;1;0;0;11.064,413;4.633,625;227,539;11.064,413;4.633,625;227,539;11.064,413;4.633,625;227,539;-0,679;0,079;138,741;0,795;0,042; 0,006;0,004;1;11.019,167;4.617,141;124,063;95,465 \n
