t,t_wall,ax,ay,gravity,gx,gy,psi_dot,delta_dot,t_rel,steer_input,speed_kmh
756.6593374218792,1781615297.5266507,1.0707614421844482,3.3179564476013184,9.017782211303711,-0.12177005410194397,-0.009222804568707943,0.2758522927761078,-1.3200050167046173,0.46,0.2950052469432696,60.0
756.6693374216557,1781615297.5359132,0.9596867561340332,3.15718936920166,10.148601531982422,-0.13536687195301056,-0.00854541826993227,0.2621126174926758,-1.3945259023729895,0.47000000000000003,0.2810599879195397,60.0
756.6793374214321,1781615297.5465145,0.9445458054542542,2.810811758041382,10.194329261779785,-0.1479712277650833,-0.007607931271195412,0.24735040962696075,-1.4655240945838977,0.48,0.2664047469737007,60.0
756.6893374212086,1781615297.5556712,0.929197371006012,2.485215425491333,10.214744567871094,-0.15913128852844238,-0.006525636184960604,0.23173604905605316,-1.5328202457420448,0.49,0.25107654451628025,60.0
756.6993374209851,1781615297.5647967,0.9099771976470947,2.1839685440063477,10.214805603027344,-0.16852842271327972,-0.005389559548348188,0.21547681093215942,-1.5962443599290943,0.5,0.2351141009169893,60.0
756.7093374207616,1781615297.5777342,0.8887918591499329,1.8912068605422974,10.198831558227539,-0.17593787610530853,-0.004268457647413015,0.1987941563129425,-1.6556362223281607,0.51,0.2185577386937077,60.0
756.7193374205381,1781615297.5882378,0.8670991063117981,1.6145565509796143,10.170714378356934,-0.1812012791633606,-0.003211903851479292,0.18190988898277283,-1.7108458039403334,0.52,0.20144928065430437,60.0
756.7293374203146,1781615297.5977447,0.8434868454933167,1.3514328002929688,10.133999824523926,-0.18421520292758942,-0.0022526306565850973,0.16504086554050446,-1.7617336405709172,0.53,0.1838319442485952,60.0
756.739337420091,1781615297.6067445,0.8197855949401855,1.1050591468811035,10.091818809509277,-0.18492180109024048,-0.0014100675471127033,0.14839525520801544,-1.8081711851281628,0.54,0.16575023239731357,60.0
756.7493374198675,1781615297.6168425,0.7957570552825928,0.8787397146224976,10.046822547912598,-0.1833040565252304,-0.0006924353656359017,0.1321711391210556,-1.850041132344246,0.55,0.1472498210738711,60.0
