t,t_wall,ax,ay,gravity,gx,gy,psi_dot,delta_dot,t_rel,v0_kmh
702.9493386223912,1781615243.040534,2.6280438899993896,-0.0062519763596355915,9.845579147338867,-2.551588295318652e-05,0.0002977960975840688,-0.00045361442607827485,0.0,3.15,30
702.9593386221677,1781615243.0500612,2.625429391860962,-9.132464765571058e-05,9.845599174499512,2.3866026822361164e-05,0.0002992102818097919,-0.0004397625452838838,0.0,3.16,30
702.9693386219442,1781615243.0592966,2.6238036155700684,-0.006976491305977106,9.84555721282959,5.8926384554069955e-06,0.00030035796226002276,-0.00044108854490332305,0.0,3.17,30
702.9793386217207,1781615243.0684073,2.620288610458374,-0.00514157023280859,9.845560073852539,-7.0003293330955785e-06,0.00030129673541523516,-0.000445523823145777,0.0,3.18,30
702.9893386214972,1781615243.0785642,2.6183300018310547,-0.006353083066642284,9.845564842224121,-1.6868376405909657e-05,0.00030206903466023505,-0.00045121461153030396,0.0,3.19,30
702.9993386212736,1781615243.0890799,2.6157286167144775,-0.00039194439887069166,9.84557056427002,2.9757986339973286e-05,0.0003025410696864128,-0.0004373984120320529,0.0,3.2,30
703.0093386210501,1781615243.0993776,2.6140711307525635,-0.006965600419789553,9.845541954040527,1.1447772521933075e-05,0.00030277285259217024,-0.0004384050553198904,0.0,3.21,30
703.0193386208266,1781615243.109895,2.6106064319610596,-0.005143811926245689,9.845541954040527,-1.8645928321348038e-06,0.00030290777795016766,-0.0004426012746989727,0.0,3.22,30
703.0293386206031,1781615243.1195712,2.608649253845215,-0.0063306777738034725,9.845556259155273,-1.2210259228595532e-05,0.0003028989885933697,-0.0004480870848055929,0.0,3.23,30
703.0393386203796,1781615243.1300762,2.606276512145996,-0.006270292680710554,9.845550537109375,-2.0272134861443192e-05,0.00030272689764387906,-0.0004541932139545679,0.0,3.24,30
703.049338620156,1781615243.1402292,2.6042726039886475,-0.00046575794112868607,9.845592498779297,2.7635447622742504e-05,0.00030241013155318797,-0.0004403823404572904,0.0,3.25,30
703.0593386199325,1781615243.1535766,2.600882053375244,-0.0054681673645973206,9.845536231994629,1.0522590855543967e-05,0.0003019609721377492,-0.00044144265120849013,0.0,3.2600000000000002,30
703.069338619709,1781615243.16509,2.5990288257598877,-0.006530276965349913,9.845541000366211,-2.258184167658328e-06,0.00030142065952531993,-0.00044506482663564384,0.0,3.27,30
703.0793386194855,1781615243.1771014,2.596555471420288,-0.006371499504894018,9.845556259155273,-1.2051684279867914e-05,0.00030078701092861593,-0.00045006052823737264,0.0,3.2800000000000002,30
